# SPDX-License-Identifier: GPL-3.0-or-later
#% authority: nx-sdl-symbol-floor/1
# symbol	sdl_version	source
# Generated by nxabi sdl-table from /usr/include/SDL2
# Symbols without a \since annotation are recorded as 2.0.0 and the
# audit reports them as unknown rather than silently passing.
SDL_GameControllerNumMappings	2.0.6	sdl2-headers
SDL_GameControllerOpen	2.0.0	sdl2-headers
SDL_GameControllerPath	2.24.0	sdl2-headers
SDL_GameControllerPathForIndex	2.24.0	sdl2-headers
SDL_GameControllerRumble	2.0.9	sdl2-headers
SDL_GameControllerRumbleTriggers	2.0.14	sdl2-headers
SDL_GameControllerSendEffect	2.0.16	sdl2-headers
SDL_GameControllerSetLED	2.0.14	sdl2-headers
SDL_GameControllerSetPlayerIndex	2.0.12	sdl2-headers
SDL_GameControllerSetSensorEnabled	2.0.14	sdl2-headers
SDL_GameControllerTypeForIndex	2.0.12	sdl2-headers
SDL_GameControllerUpdate	2.0.0	sdl2-headers
SDL_GetAndroidSDKVersion	2.0.12	sdl2-headers
SDL_GetAssertionHandler	2.0.2	sdl2-headers
SDL_GetAssertionReport	2.0.0	sdl2-headers
SDL_GetAudioDeviceName	2.0.0	sdl2-headers
SDL_GetAudioDeviceSpec	2.0.16	sdl2-headers
SDL_GetAudioDeviceStatus	2.0.0	sdl2-headers
SDL_GetAudioDriver	2.0.0	sdl2-headers
SDL_GetAudioStatus	2.0.0	sdl2-headers
SDL_GetBasePath	2.0.1	sdl2-headers
SDL_GetCPUCacheLineSize	2.0.0	sdl2-headers
SDL_GetCPUCount	2.0.0	sdl2-headers
SDL_GetClipRect	2.0.0	sdl2-headers
SDL_GetClipboardText	2.0.0	sdl2-headers
SDL_GetClosestDisplayMode	2.0.0	sdl2-headers
SDL_GetColorKey	2.0.0	sdl2-headers
SDL_GetCurrentAudioDriver	2.0.0	sdl2-headers
SDL_GetCurrentDisplayMode	2.0.0	sdl2-headers
SDL_GetCurrentVideoDriver	2.0.0	sdl2-headers
SDL_GetCursor	2.0.0	sdl2-headers
SDL_GetDefaultAssertionHandler	2.0.2	sdl2-headers
SDL_GetDefaultAudioInfo	2.24.0	sdl2-headers
SDL_GetDefaultCursor	2.0.0	sdl2-headers
SDL_GetDesktopDisplayMode	2.0.0	sdl2-headers
SDL_GetDisplayBounds	2.0.0	sdl2-headers
SDL_GetDisplayDPI	2.0.4	sdl2-headers
SDL_GetDisplayMode	2.0.0	sdl2-headers
SDL_GetDisplayName	2.0.0	sdl2-headers
SDL_GetDisplayOrientation	2.0.9	sdl2-headers
SDL_GetDisplayUsableBounds	2.0.5	sdl2-headers
SDL_GetError	2.0.0	sdl2-headers
SDL_GetErrorMsg	2.0.14	sdl2-headers
SDL_GetEventFilter	2.0.0	sdl2-headers
SDL_GetGlobalMouseState	2.0.4	sdl2-headers
SDL_GetGrabbedWindow	2.0.4	sdl2-headers
SDL_GetHint	2.0.0	sdl2-headers
SDL_GetHintBoolean	2.0.5	sdl2-headers
SDL_GetJoystickGUIDInfo	2.26.0	sdl2-headers
SDL_GetKeyFromName	2.0.0	sdl2-headers
SDL_GetKeyFromScancode	2.0.0	sdl2-headers
SDL_GetKeyName	2.0.0	sdl2-headers
SDL_GetKeyboardFocus	2.0.0	sdl2-headers
SDL_GetKeyboardState	2.0.0	sdl2-headers
SDL_GetMemoryFunctions	2.0.7	sdl2-headers
SDL_GetModState	2.0.0	sdl2-headers
SDL_GetMouseFocus	2.0.0	sdl2-headers
SDL_GetMouseState	2.0.0	sdl2-headers
SDL_GetNumAllocations	2.0.7	sdl2-headers
SDL_GetNumAudioDevices	2.0.0	sdl2-headers
SDL_GetNumAudioDrivers	2.0.0	sdl2-headers
SDL_GetNumDisplayModes	2.0.0	sdl2-headers
SDL_GetNumRenderDrivers	2.0.0	sdl2-headers
SDL_GetNumTouchDevices	2.0.0	sdl2-headers
SDL_GetNumTouchFingers	2.0.0	sdl2-headers
SDL_GetNumVideoDisplays	2.0.0	sdl2-headers
SDL_GetNumVideoDrivers	2.0.0	sdl2-headers
SDL_GetOriginalMemoryFunctions	2.24.0	sdl2-headers
SDL_GetPerformanceCounter	2.0.0	sdl2-headers
SDL_GetPerformanceFrequency	2.0.0	sdl2-headers
SDL_GetPixelFormatName	2.0.0	sdl2-headers
SDL_GetPlatform	2.0.0	sdl2-headers
SDL_GetPointDisplayIndex	2.24.0	sdl2-headers
SDL_GetPowerInfo	2.0.0	sdl2-headers
SDL_GetPrefPath	2.0.1	sdl2-headers
SDL_GetPreferredLocales	2.0.14	sdl2-headers
SDL_GetPrimarySelectionText	2.26.0	sdl2-headers
SDL_GetQueuedAudioSize	2.0.4	sdl2-headers
SDL_GetRGB	2.0.0	sdl2-headers
SDL_GetRGBA	2.0.0	sdl2-headers
SDL_GetRectDisplayIndex	2.24.0	sdl2-headers
SDL_GetRelativeMouseMode	2.0.0	sdl2-headers
SDL_GetRelativeMouseState	2.0.0	sdl2-headers
SDL_GetRenderDrawBlendMode	2.0.0	sdl2-headers
SDL_GetRenderDrawColor	2.0.0	sdl2-headers
SDL_GetRenderDriverInfo	2.0.0	sdl2-headers
SDL_GetRenderTarget	2.0.0	sdl2-headers
SDL_GetRenderer	2.0.0	sdl2-headers
SDL_GetRendererInfo	2.0.0	sdl2-headers
SDL_GetRendererOutputSize	2.0.0	sdl2-headers
SDL_GetRevision	2.0.0	sdl2-headers
SDL_GetRevisionNumber	2.0.0	sdl2-headers
SDL_GetScancodeFromKey	2.0.0	sdl2-headers
SDL_GetScancodeFromName	2.0.0	sdl2-headers
SDL_GetScancodeName	2.0.0	sdl2-headers
SDL_GetShapedWindowMode	2.0.0	sdl2-headers
SDL_GetSurfaceAlphaMod	2.0.0	sdl2-headers
SDL_GetSurfaceBlendMode	2.0.0	sdl2-headers
SDL_GetSurfaceColorMod	2.0.0	sdl2-headers
SDL_GetSystemRAM	2.0.1	sdl2-headers
SDL_GetTextureAlphaMod	2.0.0	sdl2-headers
SDL_GetTextureBlendMode	2.0.0	sdl2-headers
SDL_GetTextureColorMod	2.0.0	sdl2-headers
SDL_GetTextureScaleMode	2.0.12	sdl2-headers
SDL_GetTextureUserData	2.0.18	sdl2-headers
SDL_GetThreadID	2.0.0	sdl2-headers
SDL_GetThreadName	2.0.0	sdl2-headers
SDL_GetTicks	2.0.0	sdl2-headers
SDL_GetTicks64	2.0.18	sdl2-headers
SDL_GetTouchDevice	2.0.0	sdl2-headers
SDL_GetTouchDeviceType	2.0.10	sdl2-headers
SDL_GetTouchFinger	2.0.0	sdl2-headers
SDL_GetTouchName	2.0.22	sdl2-headers
SDL_GetVersion	2.0.0	sdl2-headers
SDL_GetVideoDriver	2.0.0	sdl2-headers
SDL_GetWindowBordersSize	2.0.5	sdl2-headers
SDL_GetWindowBrightness	2.0.0	sdl2-headers
SDL_GetWindowData	2.0.0	sdl2-headers
SDL_GetWindowDisplayIndex	2.0.0	sdl2-headers
SDL_GetWindowDisplayMode	2.0.0	sdl2-headers
SDL_GetWindowFlags	2.0.0	sdl2-headers
SDL_GetWindowFromID	2.0.0	sdl2-headers
SDL_GetWindowGammaRamp	2.0.0	sdl2-headers
SDL_GetWindowGrab	2.0.0	sdl2-headers
SDL_GetWindowICCProfile	2.0.18	sdl2-headers
SDL_GetWindowID	2.0.0	sdl2-headers
SDL_GetWindowKeyboardGrab	2.0.16	sdl2-headers
SDL_GetWindowMaximumSize	2.0.0	sdl2-headers
SDL_GetWindowMinimumSize	2.0.0	sdl2-headers
SDL_GetWindowMouseGrab	2.0.16	sdl2-headers
SDL_GetWindowMouseRect	2.0.18	sdl2-headers
SDL_GetWindowOpacity	2.0.5	sdl2-headers
SDL_GetWindowPixelFormat	2.0.0	sdl2-headers
SDL_GetWindowPosition	2.0.0	sdl2-headers
SDL_GetWindowSize	2.0.0	sdl2-headers
SDL_GetWindowSizeInPixels	2.26.0	sdl2-headers
SDL_GetWindowSurface	2.0.0	sdl2-headers
SDL_GetWindowTitle	2.0.0	sdl2-headers
SDL_GetWindowWMInfo	2.0.0	sdl2-headers
